-0.29528,-0.2888,-0.28236,-0.27597,-0.26962,-0.26332,-0.25707,-0.25089,-0.24476,-0.23871,-0.23273,-0.22683,-0.22102,-0.21531,-0.2097,-0.20421,-0.19884,-0.19361,-0.18854,-0.18363,-0.1789,-0.17437,-0.17005,-0.16598,-0.16216,-0.15862,-0.15539,-0.15248,-0.14992,-0.14773,-0.14594,-0.14455,-0.14359,-0.14306,-0.14297,-0.14332,-0.1441,-0.14531,-0.14693,-0.14894,-0.15132,-0.15405,-0.15711,-0.16046,-0.16408,-0.16796,-0.17205,-0.17635,-0.18082,-0.18544,-0.19019,-0.19505,-0.2,-0.205,-0.21004,-0.21508,-0.22009,-0.22503,-0.22984,-0.23446,-0.2388,-0.24276,-0.24622,-0.24904,-0.2511,-0.2523,-0.25265,-0.25221,-0.2511,-0.24945,-0.24739,-0.24503,-0.24247,-0.23977,-0.23697,-0.23414,-0.23128,-0.22844,-0.22563,-0.22287,-0.22017,-0.21754,-0.21501,-0.21256,-0.21023,-0.208,-0.2059,-0.20392,-0.20208,-0.20037,-0.19881,-0.19741,-0.19615,-0.19506,-0.19412,-0.19335,-0.19275,-0.19232,-0.19205,-0.19195,-0.19202,-0.19226,-0.19266,-0.19321,-0.19392,-0.19478,-0.19577,-0.1969,-0.19814,-0.19949,-0.20094,-0.20248,-0.20407,-0.20572,-0.20739,-0.20906,-0.21072,-0.21233,-0.21387,-0.21529,-0.21657,-0.21768,-0.21857,-0.2192,-0.21954,-0.21955,-0.21921,-0.21848,-0.21736,-0.21584,-0.21391,-0.2116,-0.20891,-0.20587,-0.2025,-0.19885,-0.19492,-0.19077,-0.18641,-0.18187,-0.17718,-0.17236,-0.16744,-0.16243,-0.15736,-0.15223,-0.14708,-0.14192,-0.13676,-0.13161,-0.12651,-0.12146,-0.11647,-0.11158,-0.1068,-0.10215,-0.097661,-0.093349,-0.089246,-0.085382,-0.081788,-0.078499,-0.07555,-0.072976,-0.070812,-0.06909,-0.06784,-0.067085,-0.066841,-0.067116,-0.06791,-0.069214,-0.07101,-0.073276,-0.075983,-0.0791,-0.082594,-0.086433,-0.090583,-0.095015,-0.099701,-0.10461,-0.10973,-0.11503,-0.12049,-0.1261,-0.13184,-0.1377,-0.14366,-0.14972,-0.15586,-0.16209,-0.16838,-0.17474,-0.18116,-0.18763,-0.19415,-0.20071,-0.20732,-0.21396
-0.29766,-0.29125,-0.28488,-0.27855,-0.27228,-0.26605,-0.25989,-0.25379,-0.24776,-0.24179,-0.23591,-0.23012,-0.22441,-0.21881,-0.21332,-0.20795,-0.20271,-0.19761,-0.19267,-0.1879,-0.18331,-0.17892,-0.17475,-0.17082,-0.16714,-0.16375,-0.16065,-0.15786,-0.15542,-0.15333,-0.15162,-0.1503,-0.14938,-0.14887,-0.14877,-0.14909,-0.14982,-0.15095,-0.15247,-0.15436,-0.1566,-0.15918,-0.16207,-0.16524,-0.16868,-0.17236,-0.17626,-0.18034,-0.1846,-0.18901,-0.19353,-0.19816,-0.20286,-0.2076,-0.21236,-0.2171,-0.22178,-0.22635,-0.23075,-0.2349,-0.23871,-0.24207,-0.24487,-0.24699,-0.24836,-0.24893,-0.24875,-0.24789,-0.24647,-0.24461,-0.24241,-0.23996,-0.23733,-0.23459,-0.23177,-0.22891,-0.22604,-0.22319,-0.22037,-0.21759,-0.21489,-0.21225,-0.20971,-0.20726,-0.20492,-0.20269,-0.20058,-0.1986,-0.19676,-0.19506,-0.19351,-0.19212,-0.19088,-0.18981,-0.1889,-0.18816,-0.1876,-0.18721,-0.187,-0.18696,-0.1871,-0.18742,-0.1879,-0.18855,-0.18936,-0.19033,-0.19145,-0.19271,-0.1941,-0.19562,-0.19724,-0.19895,-0.20074,-0.20259,-0.20449,-0.2064,-0.20831,-0.21019,-0.21201,-0.21374,-0.21535,-0.21679,-0.21802,-0.21902,-0.21973,-0.22011,-0.22014,-0.21978,-0.21901,-0.21781,-0.21619,-0.21415,-0.21171,-0.20889,-0.20572,-0.20224,-0.19847,-0.19445,-0.19021,-0.18578,-0.1812,-0.17648,-0.17165,-0.16674,-0.16175,-0.15673,-0.15167,-0.14661,-0.14155,-0.13652,-0.13153,-0.12659,-0.12174,-0.11698,-0.11234,-0.10784,-0.10349,-0.099334,-0.095387,-0.09168,-0.088242,-0.085104,-0.082296,-0.079851,-0.077799,-0.076167,-0.07498,-0.074258,-0.074015,-0.074259,-0.074988,-0.076196,-0.07787,-0.079989,-0.082532,-0.08547,-0.088775,-0.09242,-0.096374,-0.10061,-0.1051,-0.10983,-0.11476,-0.11989,-0.12518,-0.13063,-0.13621,-0.14192,-0.14775,-0.15367,-0.15969,-0.1658,-0.17198,-0.17823,-0.18454,-0.19092,-0.19735,-0.20382,-0.21034,-0.21691
-0.30017,-0.29382,-0.28752,-0.28126,-0.27506,-0.26892,-0.26284,-0.25682,-0.25088,-0.24501,-0.23923,-0.23353,-0.22793,-0.22244,-0.21706,-0.21181,-0.20669,-0.20172,-0.19691,-0.19226,-0.18781,-0.18356,-0.17952,-0.17572,-0.17218,-0.16891,-0.16593,-0.16325,-0.16091,-0.15891,-0.15727,-0.156,-0.15511,-0.15461,-0.15451,-0.15479,-0.15546,-0.15651,-0.15793,-0.1597,-0.16181,-0.16424,-0.16696,-0.16996,-0.17322,-0.1767,-0.18039,-0.18427,-0.18831,-0.19249,-0.19678,-0.20115,-0.20559,-0.21005,-0.21451,-0.21892,-0.22323,-0.22739,-0.23133,-0.23497,-0.2382,-0.24094,-0.24308,-0.24454,-0.24527,-0.2453,-0.24467,-0.24347,-0.24181,-0.23977,-0.23744,-0.23491,-0.23222,-0.22943,-0.22658,-0.2237,-0.22082,-0.21795,-0.21511,-0.21233,-0.20961,-0.20697,-0.20441,-0.20195,-0.1996,-0.19736,-0.19525,-0.19327,-0.19143,-0.18973,-0.18819,-0.1868,-0.18558,-0.18452,-0.18364,-0.18293,-0.18241,-0.18206,-0.1819,-0.18192,-0.18213,-0.18252,-0.18308,-0.18383,-0.18474,-0.18582,-0.18706,-0.18846,-0.18999,-0.19166,-0.19344,-0.19533,-0.19731,-0.19937,-0.20148,-0.20363,-0.20579,-0.20793,-0.21004,-0.21207,-0.21399,-0.21577,-0.21736,-0.21872,-0.21981,-0.22058,-0.221,-0.22102,-0.22062,-0.21978,-0.21849,-0.21675,-0.21458,-0.212,-0.20905,-0.20575,-0.20214,-0.19827,-0.19416,-0.18985,-0.18537,-0.18075,-0.17602,-0.1712,-0.16631,-0.16138,-0.15642,-0.15145,-0.1465,-0.14157,-0.13669,-0.13188,-0.12715,-0.12251,-0.11801,-0.11364,-0.10944,-0.10543,-0.10163,-0.098064,-0.094768,-0.091767,-0.089088,-0.086758,-0.084805,-0.083252,-0.082121,-0.081428,-0.081187,-0.081402,-0.082075,-0.083199,-0.084764,-0.086753,-0.089147,-0.091923,-0.095056,-0.098521,-0.10229,-0.10635,-0.11066,-0.1152,-0.11996,-0.12491,-0.13004,-0.13533,-0.14077,-0.14633,-0.15202,-0.15781,-0.1637,-0.16969,-0.17575,-0.1819,-0.18811,-0.19438,-0.20071,-0.2071,-0.21354,-0.22002
-0.30279,-0.29651,-0.29028,-0.28409,-0.27797,-0.27191,-0.26591,-0.25998,-0.25412,-0.24834,-0.24266,-0.23706,-0.23157,-0.22618,-0.22091,-0.21578,-0.21077,-0.20592,-0.20123,-0.19671,-0.19238,-0.18826,-0.18435,-0.18067,-0.17725,-0.17409,-0.17121,-0.16864,-0.16638,-0.16446,-0.16288,-0.16165,-0.16078,-0.16029,-0.16016,-0.16041,-0.16102,-0.16199,-0.16331,-0.16496,-0.16694,-0.16922,-0.17178,-0.1746,-0.17767,-0.18096,-0.18445,-0.18811,-0.19192,-0.19586,-0.19989,-0.204,-0.20815,-0.21231,-0.21643,-0.22048,-0.22439,-0.2281,-0.23154,-0.23463,-0.23727,-0.23938,-0.24089,-0.24174,-0.24193,-0.24149,-0.24048,-0.239,-0.23712,-0.23492,-0.23249,-0.22988,-0.22713,-0.2243,-0.22142,-0.21852,-0.21561,-0.21272,-0.20987,-0.20707,-0.20434,-0.20168,-0.19911,-0.19664,-0.19428,-0.19203,-0.18991,-0.18793,-0.18608,-0.18438,-0.18284,-0.18146,-0.18025,-0.17921,-0.17834,-0.17767,-0.17717,-0.17687,-0.17675,-0.17683,-0.1771,-0.17756,-0.17821,-0.17904,-0.18006,-0.18125,-0.18261,-0.18413,-0.1858,-0.18762,-0.18956,-0.19163,-0.1938,-0.19605,-0.19838,-0.20075,-0.20315,-0.20556,-0.20794,-0.21026,-0.2125,-0.21461,-0.21656,-0.21829,-0.21977,-0.22094,-0.22176,-0.22218,-0.22218,-0.22172,-0.22078,-0.21938,-0.2175,-0.21519,-0.21246,-0.20937,-0.20594,-0.20222,-0.19824,-0.19405,-0.18968,-0.18516,-0.18053,-0.1758,-0.17101,-0.16617,-0.16131,-0.15644,-0.15158,-0.14676,-0.14199,-0.13729,-0.13268,-0.12817,-0.12379,-0.11955,-0.11549,-0.11161,-0.10795,-0.10452,-0.10136,-0.098479,-0.095916,-0.09369,-0.091826,-0.090344,-0.089262,-0.088596,-0.088355,-0.088546,-0.089168,-0.090218,-0.091685,-0.093558,-0.095818,-0.098447,-0.10142,-0.10472,-0.10832,-0.11221,-0.11634,-0.12072,-0.12531,-0.1301,-0.13507,-0.1402,-0.14549,-0.15091,-0.15646,-0.16212,-0.16789,-0.17375,-0.1797,-0.18573,-0.19184,-0.19801,-0.20425,-0.21054,-0.21689,-0.22329
-0.30552,-0.29931,-0.29315,-0.28704,-0.28099,-0.27501,-0.26909,-0.26324,-0.25747,-0.25179,-0.2462,-0.2407,-0.2353,-0.23002,-0.22486,-0.21983,-0.21494,-0.21021,-0.20563,-0.20123,-0.19702,-0.19301,-0.18921,-0.18565,-0.18234,-0.17928,-0.1765,-0.17401,-0.17183,-0.16997,-0.16843,-0.16724,-0.16639,-0.16588,-0.16574,-0.16594,-0.16649,-0.16738,-0.16859,-0.17013,-0.17197,-0.1741,-0.1765,-0.17915,-0.18203,-0.18512,-0.18839,-0.19183,-0.1954,-0.19909,-0.20286,-0.20668,-0.21052,-0.21434,-0.2181,-0.22175,-0.22522,-0.22845,-0.23137,-0.23389,-0.23594,-0.23744,-0.23836,-0.23866,-0.23837,-0.23754,-0.23622,-0.23449,-0.23242,-0.2301,-0.22756,-0.22487,-0.22208,-0.2192,-0.21629,-0.21335,-0.21042,-0.20752,-0.20465,-0.20183,-0.19908,-0.1964,-0.19382,-0.19133,-0.18896,-0.1867,-0.18457,-0.18257,-0.18072,-0.17901,-0.17747,-0.17609,-0.17489,-0.17386,-0.17302,-0.17236,-0.1719,-0.17163,-0.17156,-0.17169,-0.17202,-0.17255,-0.17328,-0.1742,-0.17531,-0.1766,-0.17808,-0.17973,-0.18154,-0.1835,-0.1856,-0.18784,-0.19019,-0.19264,-0.19517,-0.19776,-0.2004,-0.20306,-0.20571,-0.20832,-0.21087,-0.21331,-0.2156,-0.21771,-0.21957,-0.22115,-0.22239,-0.22324,-0.22366,-0.2236,-0.22305,-0.222,-0.22046,-0.21843,-0.21596,-0.21308,-0.20984,-0.20628,-0.20245,-0.19839,-0.19413,-0.18972,-0.18518,-0.18055,-0.17584,-0.1711,-0.16633,-0.16156,-0.1568,-0.15208,-0.14742,-0.14283,-0.13833,-0.13394,-0.12968,-0.12557,-0.12163,-0.11788,-0.11434,-0.11104,-0.10799,-0.10523,-0.10278,-0.10064,-0.098859,-0.09744,-0.096403,-0.095759,-0.09552,-0.095688,-0.096266,-0.097249,-0.09863,-0.1004,-0.10254,-0.10503,-0.10786,-0.11101,-0.11445,-0.11817,-0.12215,-0.12636,-0.13079,-0.13542,-0.14024,-0.14522,-0.15036,-0.15564,-0.16106,-0.16659,-0.17223,-0.17797,-0.18381,-0.18973,-0.19573,-0.2018,-0.20794,-0.21414,-0.2204,-0.22671
-0.30837,-0.30222,-0.29613,-0.29009,-0.28412,-0.27821,-0.27237,-0.26661,-0.26093,-0.25534,-0.24983,-0.24443,-0.23914,-0.23396,-0.2289,-0.22397,-0.21919,-0.21456,-0.2101,-0.20581,-0.2017,-0.1978,-0.19411,-0.19065,-0.18743,-0.18447,-0.18178,-0.17936,-0.17725,-0.17543,-0.17394,-0.17276,-0.17192,-0.1714,-0.17122,-0.17138,-0.17186,-0.17266,-0.17378,-0.1752,-0.1769,-0.17888,-0.18111,-0.18358,-0.18627,-0.18915,-0.1922,-0.1954,-0.19873,-0.20215,-0.20563,-0.20915,-0.21266,-0.21612,-0.21949,-0.22271,-0.22571,-0.22844,-0.23081,-0.23276,-0.23423,-0.23517,-0.23554,-0.23537,-0.23466,-0.23349,-0.2319,-0.22996,-0.22774,-0.22529,-0.22266,-0.2199,-0.21705,-0.21414,-0.21119,-0.20822,-0.20527,-0.20233,-0.19944,-0.1966,-0.19383,-0.19114,-0.18853,-0.18603,-0.18364,-0.18136,-0.17921,-0.1772,-0.17534,-0.17363,-0.17208,-0.1707,-0.1695,-0.16848,-0.16765,-0.16702,-0.16658,-0.16635,-0.16632,-0.1665,-0.16689,-0.16749,-0.16829,-0.16929,-0.1705,-0.1719,-0.17349,-0.17526,-0.1772,-0.17931,-0.18157,-0.18397,-0.18649,-0.18913,-0.19186,-0.19467,-0.19753,-0.20043,-0.20335,-0.20624,-0.20908,-0.21185,-0.21449,-0.21696,-0.21922,-0.22121,-0.22287,-0.22416,-0.22502,-0.2254,-0.22527,-0.22461,-0.22342,-0.22171,-0.21952,-0.21688,-0.21384,-0.21046,-0.20678,-0.20284,-0.1987,-0.1944,-0.18996,-0.18542,-0.18081,-0.17615,-0.17147,-0.1668,-0.16214,-0.15752,-0.15296,-0.14847,-0.14408,-0.1398,-0.13566,-0.13167,-0.12784,-0.12421,-0.1208,-0.11761,-0.11468,-0.11202,-0.10966,-0.10761,-0.1059,-0.10454,-0.10354,-0.10292,-0.10268,-0.10283,-0.10337,-0.10429,-0.10559,-0.10727,-0.10929,-0.11167,-0.11436,-0.11737,-0.12067,-0.12424,-0.12806,-0.13212,-0.1364,-0.14088,-0.14554,-0.15038,-0.15538,-0.16053,-0.1658,-0.17121,-0.17673,-0.18235,-0.18807,-0.19388,-0.19977,-0.20574,-0.21178,-0.21789,-0.22406,-0.23028
-0.31131,-0.30523,-0.29921,-0.29324,-0.28735,-0.28151,-0.27576,-0.27008,-0.26448,-0.25897,-0.25356,-0.24825,-0.24305,-0.23797,-0.23301,-0.22819,-0.22351,-0.21898,-0.21462,-0.21043,-0.20643,-0.20263,-0.19903,-0.19567,-0.19254,-0.18965,-0.18703,-0.18468,-0.18262,-0.18085,-0.17938,-0.17822,-0.17737,-0.17684,-0.17662,-0.17672,-0.17713,-0.17784,-0.17885,-0.18015,-0.18171,-0.18354,-0.1856,-0.18788,-0.19037,-0.19304,-0.19586,-0.19881,-0.20188,-0.20501,-0.20819,-0.21138,-0.21454,-0.21762,-0.22056,-0.22333,-0.22585,-0.22805,-0.22988,-0.23128,-0.2322,-0.23261,-0.2325,-0.2319,-0.23085,-0.22938,-0.22755,-0.22543,-0.22307,-0.22051,-0.2178,-0.21497,-0.21206,-0.20911,-0.20612,-0.20312,-0.20014,-0.19718,-0.19426,-0.1914,-0.1886,-0.18589,-0.18326,-0.18073,-0.17832,-0.17602,-0.17386,-0.17183,-0.16996,-0.16823,-0.16668,-0.1653,-0.16409,-0.16308,-0.16226,-0.16165,-0.16123,-0.16103,-0.16104,-0.16127,-0.16171,-0.16237,-0.16324,-0.16433,-0.16563,-0.16713,-0.16883,-0.17072,-0.1728,-0.17504,-0.17745,-0.18001,-0.18271,-0.18553,-0.18845,-0.19147,-0.19456,-0.19769,-0.20086,-0.20402,-0.20716,-0.21023,-0.2132,-0.21604,-0.21868,-0.22108,-0.22318,-0.22492,-0.22623,-0.22707,-0.22739,-0.22716,-0.22636,-0.225,-0.22311,-0.22074,-0.21793,-0.21473,-0.21121,-0.20742,-0.2034,-0.1992,-0.19486,-0.19041,-0.18589,-0.18133,-0.17674,-0.17215,-0.16758,-0.16306,-0.1586,-0.15421,-0.14993,-0.14576,-0.14172,-0.13784,-0.13413,-0.13061,-0.12731,-0.12423,-0.1214,-0.11884,-0.11657,-0.1146,-0.11295,-0.11164,-0.11068,-0.11008,-0.10984,-0.10997,-0.11047,-0.11134,-0.11257,-0.11416,-0.11609,-0.11835,-0.12092,-0.1238,-0.12696,-0.13039,-0.13407,-0.13798,-0.14211,-0.14645,-0.15097,-0.15567,-0.16053,-0.16554,-0.17069,-0.17597,-0.18136,-0.18687,-0.19247,-0.19817,-0.20396,-0.20983,-0.21577,-0.22178,-0.22786,-0.234
-0.31435,-0.30834,-0.30238,-0.29649,-0.29067,-0.28491,-0.27923,-0.27363,-0.26812,-0.2627,-0.25737,-0.25215,-0.24704,-0.24205,-0.23719,-0.23246,-0.22788,-0.22344,-0.21918,-0.21509,-0.21118,-0.20747,-0.20397,-0.20068,-0.19763,-0.19482,-0.19226,-0.18996,-0.18794,-0.1862,-0.18475,-0.18359,-0.18273,-0.18218,-0.18192,-0.18196,-0.18229,-0.18291,-0.18381,-0.18498,-0.1864,-0.18806,-0.18995,-0.19204,-0.19432,-0.19676,-0.19934,-0.20204,-0.20482,-0.20766,-0.21052,-0.21336,-0.21614,-0.21881,-0.22131,-0.22361,-0.22563,-0.22731,-0.22861,-0.22948,-0.22988,-0.22982,-0.22929,-0.22832,-0.22695,-0.22523,-0.2232,-0.22091,-0.21842,-0.21576,-0.21297,-0.21008,-0.20712,-0.20411,-0.20109,-0.19806,-0.19504,-0.19205,-0.18911,-0.18622,-0.18339,-0.18065,-0.178,-0.17545,-0.17301,-0.17069,-0.16851,-0.16646,-0.16456,-0.16283,-0.16126,-0.15987,-0.15867,-0.15765,-0.15684,-0.15624,-0.15585,-0.15567,-0.15572,-0.15599,-0.15648,-0.1572,-0.15815,-0.15932,-0.1607,-0.16231,-0.16411,-0.16612,-0.16833,-0.17071,-0.17327,-0.17598,-0.17885,-0.18184,-0.18496,-0.18817,-0.19147,-0.19484,-0.19824,-0.20167,-0.20508,-0.20845,-0.21175,-0.21493,-0.21795,-0.22076,-0.22329,-0.22548,-0.22727,-0.2286,-0.22939,-0.22962,-0.22925,-0.22828,-0.22673,-0.22465,-0.22208,-0.2191,-0.21575,-0.2121,-0.2082,-0.20411,-0.19988,-0.19552,-0.19109,-0.18661,-0.18211,-0.17761,-0.17313,-0.1687,-0.16433,-0.16005,-0.15586,-0.15179,-0.14786,-0.14409,-0.14048,-0.13707,-0.13387,-0.13089,-0.12815,-0.12568,-0.12349,-0.12159,-0.12001,-0.11874,-0.11781,-0.11723,-0.11699,-0.11711,-0.11758,-0.1184,-0.11956,-0.12107,-0.12291,-0.12506,-0.12753,-0.13028,-0.13332,-0.13661,-0.14016,-0.14393,-0.14793,-0.15213,-0.15651,-0.16108,-0.1658,-0.17068,-0.1757,-0.18086,-0.18613,-0.19152,-0.19701,-0.2026,-0.20828,-0.21405,-0.21989,-0.22581,-0.23179,-0.23784
-0.31747,-0.31153,-0.30564,-0.29982,-0.29407,-0.28839,-0.28279,-0.27727,-0.27184,-0.2665,-0.26126,-0.25612,-0.2511,-0.2462,-0.24142,-0.23678,-0.23229,-0.22795,-0.22377,-0.21977,-0.21595,-0.21232,-0.2089,-0.20569,-0.2027,-0.19995,-0.19745,-0.1952,-0.19321,-0.19149,-0.19005,-0.18889,-0.18801,-0.18742,-0.18711,-0.18708,-0.18733,-0.18785,-0.18863,-0.18967,-0.19094,-0.19244,-0.19414,-0.19604,-0.1981,-0.2003,-0.20263,-0.20506,-0.20755,-0.21007,-0.21258,-0.21505,-0.21743,-0.21968,-0.22173,-0.22355,-0.22506,-0.22624,-0.22703,-0.2274,-0.22734,-0.22685,-0.22594,-0.22465,-0.22301,-0.22106,-0.21885,-0.21642,-0.2138,-0.21105,-0.20818,-0.20522,-0.20221,-0.19916,-0.1961,-0.19303,-0.18998,-0.18696,-0.18398,-0.18106,-0.17821,-0.17544,-0.17276,-0.17018,-0.16771,-0.16537,-0.16316,-0.16109,-0.15917,-0.15742,-0.15583,-0.15443,-0.15322,-0.1522,-0.15139,-0.1508,-0.15042,-0.15027,-0.15035,-0.15066,-0.15121,-0.15199,-0.153,-0.15425,-0.15572,-0.15742,-0.15934,-0.16146,-0.16379,-0.16631,-0.16901,-0.17188,-0.17491,-0.17808,-0.18137,-0.18478,-0.18829,-0.19187,-0.19551,-0.19918,-0.20286,-0.20652,-0.21013,-0.21365,-0.21703,-0.22023,-0.22319,-0.22583,-0.22811,-0.22993,-0.23123,-0.23195,-0.23205,-0.23151,-0.23035,-0.22859,-0.2263,-0.22354,-0.22037,-0.21688,-0.21311,-0.20914,-0.205,-0.20074,-0.19639,-0.192,-0.18758,-0.18317,-0.17878,-0.17443,-0.17016,-0.16596,-0.16187,-0.1579,-0.15407,-0.15039,-0.14689,-0.14357,-0.14047,-0.13758,-0.13494,-0.13255,-0.13043,-0.1286,-0.12707,-0.12585,-0.12495,-0.12438,-0.12414,-0.12424,-0.12468,-0.12546,-0.12657,-0.128,-0.12975,-0.13182,-0.13418,-0.13682,-0.13973,-0.14291,-0.14632,-0.14997,-0.15383,-0.1579,-0.16215,-0.16659,-0.17119,-0.17594,-0.18084,-0.18587,-0.19102,-0.1963,-0.20168,-0.20716,-0.21274,-0.2184,-0.22415,-0.22997,-0.23586,-0.24182
-0.32069,-0.31481,-0.30899,-0.30324,-0.29756,-0.29195,-0.28642,-0.28098,-0.27562,-0.27036,-0.2652,-0.26015,-0.25521,-0.2504,-0.24571,-0.24115,-0.23674,-0.23249,-0.22839,-0.22447,-0.22073,-0.21718,-0.21382,-0.21068,-0.20775,-0.20506,-0.2026,-0.20038,-0.19842,-0.19671,-0.19527,-0.19409,-0.19319,-0.19255,-0.19219,-0.19209,-0.19225,-0.19266,-0.19332,-0.19421,-0.19533,-0.19665,-0.19817,-0.19985,-0.20169,-0.20365,-0.20571,-0.20785,-0.21003,-0.21221,-0.21437,-0.21645,-0.21842,-0.22023,-0.22182,-0.22316,-0.22418,-0.22487,-0.22517,-0.22509,-0.2246,-0.22373,-0.22249,-0.22091,-0.21903,-0.21689,-0.21451,-0.21195,-0.20923,-0.20638,-0.20344,-0.20042,-0.19735,-0.19426,-0.19115,-0.18804,-0.18496,-0.1819,-0.17889,-0.17594,-0.17306,-0.17025,-0.16754,-0.16493,-0.16243,-0.16006,-0.15782,-0.15572,-0.15378,-0.152,-0.1504,-0.14898,-0.14775,-0.14673,-0.14592,-0.14533,-0.14497,-0.14484,-0.14495,-0.1453,-0.14589,-0.14673,-0.14781,-0.14913,-0.15069,-0.15248,-0.15451,-0.15675,-0.1592,-0.16185,-0.16469,-0.16771,-0.1709,-0.17424,-0.17771,-0.18131,-0.18501,-0.1888,-0.19266,-0.19657,-0.20051,-0.20444,-0.20834,-0.21218,-0.21591,-0.21949,-0.22286,-0.22595,-0.22871,-0.23104,-0.23287,-0.23412,-0.23473,-0.23467,-0.23393,-0.23254,-0.23055,-0.22804,-0.22508,-0.22175,-0.21812,-0.21426,-0.21022,-0.20605,-0.2018,-0.19748,-0.19315,-0.18881,-0.18451,-0.18025,-0.17606,-0.17195,-0.16795,-0.16408,-0.16034,-0.15675,-0.15334,-0.15012,-0.1471,-0.1443,-0.14174,-0.13943,-0.13738,-0.13561,-0.13413,-0.13295,-0.13208,-0.13152,-0.13128,-0.13137,-0.13178,-0.13252,-0.13358,-0.13494,-0.13662,-0.1386,-0.14086,-0.1434,-0.1462,-0.14926,-0.15256,-0.15608,-0.15982,-0.16376,-0.16789,-0.1722,-0.17667,-0.1813,-0.18608,-0.19099,-0.19603,-0.20119,-0.20647,-0.21184,-0.21731,-0.22288,-0.22852,-0.23425,-0.24005,-0.24592
-0.32397,-0.31816,-0.31241,-0.30672,-0.30111,-0.29558,-0.29012,-0.28475,-0.27947,-0.27429,-0.26921,-0.26424,-0.25938,-0.25464,-0.25003,-0.24556,-0.24123,-0.23705,-0.23303,-0.22918,-0.22551,-0.22202,-0.21873,-0.21564,-0.21277,-0.21012,-0.20769,-0.2055,-0.20355,-0.20185,-0.2004,-0.1992,-0.19826,-0.19758,-0.19714,-0.19696,-0.19703,-0.19733,-0.19786,-0.1986,-0.19956,-0.2007,-0.20201,-0.20347,-0.20507,-0.20677,-0.20856,-0.21039,-0.21225,-0.21408,-0.21586,-0.21755,-0.2191,-0.22046,-0.22159,-0.22246,-0.22301,-0.22323,-0.22309,-0.22259,-0.22172,-0.22051,-0.21898,-0.21714,-0.21505,-0.21273,-0.2102,-0.20752,-0.20469,-0.20176,-0.19875,-0.19567,-0.19255,-0.1894,-0.18625,-0.18311,-0.17998,-0.17689,-0.17384,-0.17086,-0.16794,-0.1651,-0.16235,-0.15971,-0.15717,-0.15477,-0.15249,-0.15036,-0.14839,-0.14658,-0.14495,-0.14351,-0.14227,-0.14124,-0.14043,-0.13984,-0.13948,-0.13937,-0.1395,-0.13989,-0.14053,-0.14142,-0.14256,-0.14396,-0.14561,-0.1475,-0.14962,-0.15198,-0.15455,-0.15733,-0.16032,-0.16349,-0.16683,-0.17033,-0.17398,-0.17776,-0.18165,-0.18564,-0.18972,-0.19385,-0.19803,-0.20222,-0.2064,-0.21053,-0.21459,-0.21853,-0.2223,-0.22583,-0.22905,-0.2319,-0.23426,-0.23607,-0.23723,-0.2377,-0.23743,-0.23646,-0.23482,-0.23259,-0.22985,-0.2267,-0.22322,-0.21948,-0.21554,-0.21147,-0.20729,-0.20306,-0.1988,-0.19455,-0.19032,-0.18614,-0.18203,-0.17801,-0.1741,-0.17031,-0.16666,-0.16316,-0.15984,-0.1567,-0.15377,-0.15105,-0.14857,-0.14633,-0.14434,-0.14263,-0.14119,-0.14005,-0.1392,-0.13866,-0.13842,-0.1385,-0.13889,-0.13959,-0.14059,-0.1419,-0.14351,-0.1454,-0.14757,-0.15002,-0.15272,-0.15567,-0.15885,-0.16226,-0.16588,-0.1697,-0.17371,-0.1779,-0.18225,-0.18677,-0.19143,-0.19623,-0.20115,-0.2062,-0.21137,-0.21664,-0.22201,-0.22747,-0.23302,-0.23865,-0.24436,-0.25015
